feature_id,date,water_median,wet_median,pv_median,npv_median,bs_median,count
r1wjrvqgz,2009-06-01,0.9107,0.0247,0.0219,0.0288,0.0132,30
r1wjrvqgz,2009-07-01,0.9141,0.0238,0.0203,0.0275,0.0135,31
r1wjrvqgz,2009-08-01,0.9176,0.023,0.0186,0.0262,0.0139,31
r1wjrvqgz,2009-09-01,0.9209,0.0226,0.0175,0.0245,0.014,30
r1wjrvqgz,2009-10-01,0.9223,0.025,0.0181,0.021,0.0124,31
r1wjrvqgz,2009-11-01,0.9144,0.0373,0.0173,0.0188,0.0123,30
r1wjrvqgz,2009-12-01,0.9064,0.0396,0.0219,0.0179,0.0134,31
r1wjrvqgz,2010-01-01,0.9086,0.0392,0.02,0.0168,0.0148,31
r1wjrvqgz,2010-02-01,0.911,0.0385,0.0179,0.016,0.0162,28
r1wjrvqgz,2010-03-01,0.905,0.0359,0.024,0.0184,0.0161,31
r1wjrvqgz,2010-04-01,0.9045,0.0349,0.0256,0.0187,0.0156,30
r1wjrvqgz,2010-05-01,0.906,0.0343,0.0257,0.0183,0.015,31
r1wjrvqgz,2010-06-01,0.9075,0.0338,0.0257,0.0179,0.0143,30
r1wjrvqgz,2010-07-01,0.909,0.0333,0.0258,0.0175,0.0137,31
r1wjrvqgz,2010-08-01,0.9106,0.0327,0.0258,0.0171,0.0131,31
r1wjrvqgz,2010-09-01,0.9121,0.0322,0.0259,0.0167,0.0125,30
r1wjrvqgz,2010-10-01,0.9136,0.0316,0.026,0.0163,0.0118,31
r1wjrvqgz,2010-11-01,0.9145,0.0313,0.026,0.0161,0.0112,30
r1wjrvqgz,2010-12-01,0.8756,0.0494,0.0399,0.0233,0.0108,31
r1wjrvqgz,2011-01-01,0.8519,0.0638,0.049,0.0259,0.0076,31
r1wjrvqgz,2011-02-01,0.8586,0.0606,0.0466,0.0258,0.0074,28
r1wjrvqgz,2011-03-01,0.8658,0.0547,0.0435,0.0267,0.0083,31
r1wjrvqgz,2011-04-01,0.8734,0.0486,0.0402,0.0276,0.0092,30
r1wjrvqgz,2011-05-01,0.8809,0.0426,0.037,0.0284,0.0102,31
r1wjrvqgz,2011-06-01,0.8884,0.0365,0.0338,0.0293,0.0111,30
r1wjrvqgz,2011-07-01,0.8959,0.0304,0.0305,0.0302,0.012,31
r1wjrvqgz,2011-08-01,0.9036,0.0243,0.0272,0.0311,0.013,31
r1wjrvqgz,2011-09-01,0.9095,0.0246,0.0242,0.0276,0.0134,30
r1wjrvqgz,2011-10-01,0.9136,0.0302,0.0217,0.0193,0.0133,31
r1wjrvqgz,2011-11-01,0.9216,0.0258,0.0223,0.0165,0.0132,30
r1wjrvqgz,2011-12-01,0.9224,0.0261,0.0219,0.0161,0.0129,31
r1wjrvqgz,2012-01-01,0.9232,0.0263,0.0215,0.0157,0.0126,31
r1wjrvqgz,2012-02-01,0.924,0.0266,0.0212,0.0153,0.0123,29
r1wjrvqgz,2012-03-01,0.9248,0.0269,0.0208,0.015,0.012,31
r1wjrvqgz,2012-04-01,0.9256,0.0271,0.0204,0.0146,0.0117,30
r1wjrvqgz,2012-05-01,0.9264,0.0274,0.02,0.0142,0.0114,31
r1wjrvqgz,2012-06-01,0.9272,0.0277,0.0197,0.0138,0.0111,30
r1wjrvqgz,2012-07-01,0.928,0.0279,0.0193,0.0134,0.0108,31
r1wjrvqgz,2012-08-01,0.9288,0.0282,0.0189,0.0131,0.0104,31
r1wjrvqgz,2012-09-01,0.9296,0.0285,0.0185,0.0127,0.0101,30
r1wjrvqgz,2012-10-01,0.9304,0.0287,0.0182,0.0123,0.0098,31
r1wjrvqgz,2012-11-01,0.9312,0.029,0.0178,0.0119,0.0095,30
r1wjrvqgz,2012-12-01,0.932,0.0293,0.0174,0.0115,0.0092,31
r1wjrvqgz,2013-01-01,0.9328,0.0295,0.017,0.0111,0.0089,31
r1wjrvqgz,2013-02-01,0.9336,0.0298,0.0167,0.0108,0.0086,28
r1wjrvqgz,2013-03-01,0.9344,0.0301,0.0163,0.0104,0.0083,31
r1wjrvqgz,2013-04-01,0.9346,0.0305,0.0161,0.0102,0.0081,30
r1wjrvqgz,2013-05-01,0.9136,0.0426,0.0192,0.0161,0.0081,31
r1wjrvqgz,2013-06-01,0.9275,0.0314,0.0153,0.0159,0.008,30
r1wjrvqgz,2013-07-01,0.928,0.0271,0.0145,0.0206,0.0092,31
r1wjrvqgz,2013-08-01,0.9332,0.0249,0.0137,0.0196,0.008,31
r1wjrvqgz,2013-09-01,0.9383,0.0232,0.0129,0.0187,0.007,30
r1wjrvqgz,2013-10-01,0.9369,0.0313,0.0122,0.0131,0.0061,31
r1wjrvqgz,2013-11-01,0.9298,0.0315,0.0153,0.0155,0.0073,30
r1wjrvqgz,2013-12-01,0.9271,0.033,0.0166,0.0148,0.008,31
r1wjrvqgz,2014-01-01,0.9201,0.0355,0.0193,0.0154,0.0083,31
r1wjrvqgz,2014-02-01,0.9168,0.0364,0.0206,0.0176,0.0078,28
r1wjrvqgz,2014-03-01,0.9159,0.0406,0.0197,0.0153,0.0078,31
r1wjrvqgz,2014-04-01,0.9152,0.044,0.0189,0.0129,0.0078,30
r1wjrvqgz,2014-05-01,0.9166,0.0411,0.0203,0.014,0.0074,31
r1wjrvqgz,2014-06-01,0.9093,0.0393,0.0225,0.0181,0.0099,30
r1wjrvqgz,2014-07-01,0.9138,0.0347,0.0201,0.0219,0.0086,31
r1wjrvqgz,2014-08-01,0.9252,0.0268,0.0153,0.0247,0.0074,31
r1wjrvqgz,2014-09-01,0.9252,0.0267,0.0156,0.0245,0.0074,30
r1wjrvqgz,2014-10-01,0.9283,0.0262,0.0156,0.0221,0.0073,31
r1wjrvqgz,2014-11-01,0.9308,0.027,0.0154,0.0188,0.0074,30
r1wjrvqgz,2014-12-01,0.9276,0.0304,0.0169,0.0161,0.0084,31
r1wjrvqgz,2015-01-01,0.9208,0.0337,0.0197,0.0162,0.0089,31
r1wjrvqgz,2015-02-01,0.9151,0.043,0.0196,0.0163,0.0068,28
r1wjrvqgz,2015-03-01,0.9073,0.046,0.0212,0.0154,0.0095,31
r1wjrvqgz,2015-04-01,0.9118,0.0438,0.0199,0.0139,0.0099,30
r1wjrvqgz,2015-05-01,0.908,0.0451,0.0192,0.0152,0.0112,31
r1wjrvqgz,2015-06-01,0.9081,0.0379,0.0203,0.0226,0.0102,30
r1wjrvqgz,2015-07-01,0.9079,0.0328,0.0184,0.0295,0.0106,31
r1wjrvqgz,2015-08-01,0.9143,0.026,0.0177,0.0309,0.0098,31
r1wjrvqgz,2015-09-01,0.9129,0.0255,0.0197,0.0312,0.0099,30
r1wjrvqgz,2015-10-01,0.9155,0.0274,0.0206,0.0273,0.0088,31
r1wjrvqgz,2015-11-01,0.919,0.0292,0.0198,0.0214,0.0095,30
r1wjrvqgz,2015-12-01,0.9155,0.0282,0.0236,0.0232,0.0093,31
r1wjrvqgz,2016-01-01,0.9094,0.0294,0.0267,0.0234,0.0098,31
r1wjrvqgz,2016-02-01,0.904,0.0366,0.0281,0.0203,0.0103,29
r1wjrvqgz,2016-03-01,0.9008,0.0421,0.0289,0.0176,0.0098,31
r1wjrvqgz,2016-04-01,0.9076,0.0374,0.0269,0.0142,0.0131,30
r1wjrvqgz,2016-05-01,0.91,0.0346,0.0261,0.0149,0.0135,31
r1wjrvqgz,2016-06-01,0.9097,0.0339,0.0261,0.0164,0.013,30
r1wjrvqgz,2016-07-01,0.9094,0.0332,0.0261,0.0178,0.0125,31
r1wjrvqgz,2016-08-01,0.9091,0.0325,0.0261,0.0193,0.012,31
r1wjrvqgz,2016-09-01,0.9089,0.0318,0.0261,0.0208,0.0115,30
r1wjrvqgz,2016-10-01,0.9086,0.0311,0.0261,0.0222,0.011,31
r1wjrvqgz,2016-11-01,0.9083,0.0306,0.0261,0.0232,0.0106,30
r1wjrvqgz,2016-12-01,0.908,0.0401,0.0241,0.0175,0.0096,31
r1wjrvqgz,2017-01-01,0.9089,0.0416,0.0239,0.0156,0.0092,31
r1wjrvqgz,2017-02-01,0.9097,0.0421,0.0239,0.0143,0.009,28
r1wjrvqgz,2017-03-01,0.9041,0.0532,0.0218,0.0133,0.0076,31
r1wjrvqgz,2017-04-01,0.9164,0.0593,0.0124,0.0074,0.0039,30
r1wjrvqgz,2017-05-01,0.9198,0.0534,0.013,0.0091,0.0042,31
r1wjrvqgz,2017-06-01,0.9178,0.0417,0.0184,0.0148,0.0066,30
r1wjrvqgz,2017-07-01,0.9111,0.0356,0.0197,0.0231,0.0096,31
r1wjrvqgz,2017-08-01,0.9068,0.0321,0.0203,0.0294,0.011,31
r1wjrvqgz,2017-09-01,0.9068,0.0293,0.0209,0.0339,0.0097,30
r1wjrvqgz,2017-10-01,0.9002,0.0332,0.025,0.0314,0.0093,31
r1wjrvqgz,2017-11-01,0.8965,0.0395,0.0268,0.0247,0.0115,30
r1wjrvqgz,2017-12-01,0.9005,0.044,0.026,0.0184,0.01,31
r1wjrvqgz,2018-01-01,0.9018,0.0416,0.0286,0.0188,0.0083,31
r1wjrvqgz,2018-02-01,0.8989,0.04,0.0293,0.0203,0.0103,28
r1wjrvqgz,2018-03-01,0.8953,0.0516,0.0261,0.0163,0.0098,31
r1wjrvqgz,2018-04-01,0.8967,0.049,0.0261,0.0173,0.0096,30
r1wjrvqgz,2018-05-01,0.9015,0.049,0.0225,0.017,0.0091,31
r1wjrvqgz,2018-06-01,0.9077,0.0432,0.02,0.019,0.0092,30
r1wjrvqgz,2018-07-01,0.8998,0.0291,0.0209,0.0334,0.0149,31
r1wjrvqgz,2018-08-01,0.9012,0.0266,0.0187,0.0387,0.0139,31
r1wjrvqgz,2018-09-01,0.905,0.0243,0.0168,0.041,0.0126,30
r1wjrvqgz,2018-10-01,0.9087,0.0262,0.0177,0.034,0.0125,31
r1wjrvqgz,2018-11-01,0.916,0.0255,0.0185,0.0258,0.0135,30
r1wjrvqgz,2018-12-01,0.9231,0.0243,0.0191,0.0199,0.0125,31
r1wjrvqgz,2019-01-01,0.9119,0.0284,0.0252,0.0211,0.0125,31
r1wjrvqgz,2019-02-01,0.8995,0.0386,0.027,0.02,0.0131,28
r1wjrvqgz,2019-03-01,0.8976,0.0388,0.0282,0.0208,0.0137,31
r1wjrvqgz,2019-04-01,0.8967,0.0425,0.0277,0.0208,0.0119,30
r1wjrvqgz,2019-05-01,0.9061,0.0428,0.0218,0.019,0.0095,31
r1wjrvqgz,2019-06-01,0.9163,0.0429,0.0158,0.0176,0.0072,30
r1wjrvqgz,2019-07-01,0.9165,0.0377,0.0161,0.0212,0.0078,31
r1wjrvqgz,2019-08-01,0.9153,0.0317,0.0173,0.0261,0.0089,31
r1wjrvqgz,2019-09-01,0.9142,0.0257,0.0185,0.0309,0.01,30
r1wjrvqgz,2019-10-01,0.9092,0.0211,0.0201,0.0374,0.0113,31
r1wjrvqgz,2019-11-01,0.9049,0.0264,0.0216,0.0339,0.0123,30
r1wjrvqgz,2019-12-01,0.9065,0.0327,0.0225,0.0246,0.0127,31
r1wjrvqgz,2020-01-01,0.9103,0.0322,0.0232,0.0206,0.0129,31
r1wjrvqgz,2020-02-01,0.904,0.0441,0.0223,0.0189,0.011,29
r1wjrvqgz,2020-03-01,0.9016,0.0444,0.0241,0.0173,0.0118,31
r1wjrvqgz,2020-04-01,0.9049,0.043,0.023,0.0175,0.0108,30
r1wjrvqgz,2020-05-01,0.9092,0.0413,0.0213,0.0178,0.0095,31
r1wjrvqgz,2020-06-01,0.9101,0.0349,0.0214,0.0231,0.0097,30
r1wjrvqgz,2020-07-01,0.9057,0.0248,0.024,0.0325,0.012,31
r1wjrvqgz,2020-08-01,0.9048,0.0268,0.0242,0.0308,0.0123,31
r1wjrvqgz,2020-09-01,0.9039,0.0292,0.0245,0.0288,0.0126,30
r1wjrvqgz,2020-10-01,0.903,0.0315,0.0247,0.0269,0.0129,31
r1wjrvqgz,2020-11-01,0.9021,0.0338,0.025,0.0249,0.0132,30
r1wjrvqgz,2020-12-01,0.9017,0.0362,0.0251,0.0227,0.0136,31
r1wjrvqgz,2021-01-01,0.9048,0.0332,0.0268,0.0211,0.0131,31
r1wjrvqgz,2021-02-01,0.9028,0.0334,0.0283,0.0218,0.0126,28
r1wjrvqgz,2021-03-01,0.9016,0.0419,0.0243,0.0198,0.0115,31
r1wjrvqgz,2021-04-01,0.9054,0.045,0.0209,0.0175,0.0103,30
r1wjrvqgz,2021-05-01,0.9057,0.0396,0.0214,0.0217,0.011,31
r1wjrvqgz,2021-06-01,0.9115,0.0364,0.0197,0.0227,0.0091,30
r1wjrvqgz,2021-07-01,0.9119,0.0251,0.0192,0.0327,0.0102,31
r1wjrvqgz,2021-08-01,0.9117,0.0246,0.0164,0.0364,0.0099,31
r1wjrvqgz,2021-09-01,0.9094,0.0272,0.0182,0.0328,0.0116,30
r1wjrvqgz,2021-10-01,0.9071,0.0299,0.0202,0.0287,0.0133,31
r1wjrvqgz,2021-11-01,0.9032,0.0321,0.0228,0.0279,0.0131,30
r1wjrvqgz,2021-12-01,0.9034,0.0329,0.0246,0.0251,0.0122,31
r1wjrvqgz,2022-01-01,0.9001,0.0348,0.028,0.0223,0.0138,31
r1wjrvqgz,2022-02-01,0.8992,0.0357,0.0295,0.0209,0.014,28
r1wjrvqgz,2022-03-01,0.8963,0.0454,0.027,0.0179,0.0125,31
r1wjrvqgz,2022-04-01,0.8989,0.0459,0.0241,0.018,0.0122,30
r1wjrvqgz,2022-05-01,0.911,0.0433,0.0187,0.0167,0.0096,31
r1wjrvqgz,2022-06-01,0.9255,0.0406,0.0125,0.0147,0.0064,30
r1wjrvqgz,2022-07-01,0.9072,0.0291,0.0216,0.0334,0.0089,31
r1wjrvqgz,2022-08-01,0.906,0.0262,0.0228,0.0352,0.0089,31
r1wjrvqgz,2022-09-01,0.9034,0.0243,0.0247,0.0374,0.0092,30
r1wjrvqgz,2022-10-01,0.8957,0.0263,0.0292,0.0364,0.0114,31
r1wjrvqgz,2022-11-01,0.8707,0.0443,0.0368,0.0347,0.0133,30
r1wjrvqgz,2022-12-01,0.8873,0.035,0.0391,0.0264,0.0109,31
r1wjrvqgz,2023-01-01,0.8915,0.0339,0.0407,0.0233,0.0094,31
r1wjrvqgz,2023-02-01,0.8834,0.0389,0.0438,0.0224,0.0101,28
r1wjrvqgz,2023-03-01,0.886,0.046,0.0377,0.0195,0.0092,31
r1wjrvqgz,2023-04-01,0.8957,0.0438,0.0325,0.018,0.009,30
r1wjrvqgz,2023-05-01,0.9045,0.041,0.0276,0.0172,0.0089,31
r1wjrvqgz,2023-06-01,0.9049,0.0368,0.0262,0.021,0.0101,30
r1wjrvqgz,2023-07-01,0.9051,0.0326,0.0252,0.0249,0.0113,31
r1wjrvqgz,2023-08-01,0.902,0.0284,0.0262,0.0307,0.0116,31
r1wjrvqgz,2023-09-01,0.8996,0.0259,0.0292,0.0329,0.0113,30
r1wjrvqgz,2023-10-01,0.8981,0.0256,0.0338,0.0306,0.0106,31
r1wjrvqgz,2023-11-01,0.8928,0.0365,0.033,0.0254,0.0112,30
r1wjrvqgz,2023-12-01,0.8923,0.0386,0.0333,0.0228,0.0118,23
r1wjxdu30,1986-08-01,0.9741,0.0098,0.0063,0.0059,0.0037,6
r1wjxdu30,1986-09-01,0.9741,0.0097,0.0063,0.0061,0.0037,30
r1wjxdu30,1986-10-01,0.9742,0.0096,0.0062,0.0063,0.0036,31
r1wjxdu30,1986-11-01,0.9742,0.0094,0.0061,0.0065,0.0036,30
r1wjxdu30,1986-12-01,0.9742,0.0093,0.006,0.0068,0.0036,31
r1wjxdu30,1987-01-01,0.9743,0.0091,0.0058,0.007,0.0035,31
r1wjxdu30,1987-02-01,0.9743,0.009,0.0057,0.0073,0.0035,28
r1wjxdu30,1987-03-01,0.9743,0.0089,0.0057,0.0075,0.0035,31
r1wjxdu30,1987-04-01,0.9744,0.0087,0.0055,0.0077,0.0034,30
r1wjxdu30,1987-05-01,0.9744,0.0086,0.0054,0.008,0.0034,31
r1wjxdu30,1987-06-01,0.9744,0.0084,0.0053,0.0082,0.0034,30
r1wjxdu30,1987-07-01,0.9744,0.0084,0.0053,0.0084,0.0034,31
r1wjxdu30,1987-08-01,0.9735,0.0085,0.0059,0.0085,0.0034,31
r1wjxdu30,1987-09-01,0.9727,0.0087,0.0065,0.0085,0.0034,30
r1wjxdu30,1987-10-01,0.9721,0.0083,0.0065,0.0096,0.0033,31
r1wjxdu30,1987-11-01,0.9718,0.0073,0.006,0.0117,0.0031,30
r1wjxdu30,1987-12-01,0.9718,0.0067,0.0049,0.0123,0.004,31
r1wjxdu30,1988-01-01,0.9709,0.007,0.0062,0.0098,0.0058,31
r1wjxdu30,1988-02-01,0.9722,0.0082,0.0051,0.0099,0.0043,29
r1wjxdu30,1988-03-01,0.9728,0.0085,0.0049,0.0097,0.0039,31
r1wjxdu30,1988-04-01,0.9732,0.009,0.0049,0.0089,0.0039,30
r1wjxdu30,1988-05-01,0.9744,0.0109,0.0046,0.0069,0.0031,31
r1wjxdu30,1988-06-01,0.9757,0.0127,0.0042,0.005,0.0023,30
r1wjxdu30,1988-07-01,0.9771,0.0139,0.0038,0.0032,0.0015,31
r1wjxdu30,1988-08-01,0.9806,0.0118,0.003,0.0029,0.0014,31
r1wjxdu30,1988-09-01,0.979,0.011,0.0035,0.0044,0.0019,30
r1wjxdu30,1988-10-01,0.9768,0.0102,0.0042,0.0062,0.0025,31
r1wjxdu30,1988-11-01,0.9746,0.0095,0.0048,0.0079,0.0031,30
r1wjxdu30,1988-12-01,0.9724,0.0089,0.0057,0.0092,0.0036,31
r1wjxdu30,1989-01-01,0.9702,0.0086,0.0071,0.0096,0.0042,31
r1wjxdu30,1989-02-01,0.9701,0.0084,0.0067,0.01,0.0045,28
r1wjxdu30,1989-03-01,0.973,0.0089,0.0055,0.0081,0.0043,31
r1wjxdu30,1989-04-01,0.9737,0.01,0.0058,0.0066,0.0036,30
r1wjxdu30,1989-05-01,0.9727,0.0112,0.0068,0.0061,0.0029,31
r1wjxdu30,1989-06-01,0.9726,0.0115,0.0069,0.0061,0.0027,30
r1wjxdu30,1989-07-01,0.9728,0.0108,0.0066,0.0068,0.0029,31
r1wjxdu30,1989-08-01,0.9725,0.0111,0.0064,0.0068,0.0029,31
r1wjxdu30,1989-09-01,0.9664,0.0119,0.0083,0.0075,0.0056,30
r1wjxdu30,1989-10-01,0.9682,0.0099,0.0079,0.0097,0.0042,31
r1wjxdu30,1989-11-01,0.9683,0.0083,0.0067,0.0124,0.0041,30
r1wjxdu30,1989-12-01,0.9691,0.0075,0.0054,0.0138,0.0038,31
r1wjxdu30,1990-01-01,0.9693,0.0085,0.0056,0.0127,0.0037,31
r1wjxdu30,1990-02-01,0.9686,0.0092,0.0061,0.012,0.0039,28
r1wjxdu30,1990-03-01,0.9679,0.0098,0.0067,0.0112,0.0041,31
r1wjxdu30,1990-04-01,0.9699,0.0097,0.0067,0.0095,0.0041,30
r1wjxdu30,1990-05-01,0.9695,0.0103,0.0082,0.0085,0.003,31
r1wjxdu30,1990-06-01,0.9721,0.0124,0.0069,0.0062,0.0022,30
r1wjxdu30,1990-07-01,0.9697,0.0114,0.0077,0.0084,0.0026,31
r1wjxdu30,1990-08-01,0.9673,0.0103,0.0086,0.0106,0.003,31
r1wjxdu30,1990-09-01,0.968,0.0088,0.0082,0.0109,0.0036,30
r1wjxdu30,1990-10-01,0.9724,0.0084,0.0055,0.0103,0.0031,31
r1wjxdu30,1990-11-01,0.9715,0.0083,0.0051,0.0112,0.0036,30
r1wjxdu30,1990-12-01,0.9709,0.0091,0.005,0.0113,0.0035,31
r1wjxdu30,1991-01-01,0.973,0.008,0.005,0.0093,0.0044,31
r1wjxdu30,1991-02-01,0.9705,0.0105,0.0056,0.0087,0.0045,28
r1wjxdu30,1991-03-01,0.969,0.0115,0.0063,0.0086,0.0044,31
r1wjxdu30,1991-04-01,0.9697,0.0116,0.0065,0.0081,0.0039,30
r1wjxdu30,1991-05-01,0.9714,0.0127,0.0059,0.0066,0.0032,31
r1wjxdu30,1991-06-01,0.9728,0.0136,0.0054,0.0054,0.0026,30
r1wjxdu30,1991-07-01,0.9687,0.0109,0.0073,0.0082,0.0047,31
r1wjxdu30,1991-08-01,0.969,0.0105,0.0073,0.0088,0.0042,31
r1wjxdu30,1991-09-01,0.971,0.0111,0.0066,0.0084,0.0027,30
r1wjxdu30,1991-10-01,0.9685,0.0086,0.0076,0.0124,0.0029,31
r1wjxdu30,1991-11-01,0.9696,0.0072,0.0058,0.0142,0.003,30
r1wjxdu30,1991-12-01,0.9699,0.0073,0.0052,0.0141,0.0033,31
r1wjxdu30,1992-01-01,0.9709,0.0089,0.0047,0.0113,0.0039,31
r1wjxdu30,1992-02-01,0.9704,0.0103,0.0049,0.01,0.0039,29
r1wjxdu30,1992-03-01,0.9687,0.0082,0.0061,0.0126,0.0041,31
r1wjxdu30,1992-04-01,0.9688,0.0112,0.006,0.0095,0.0043,30
r1wjxdu30,1992-05-01,0.9679,0.0127,0.0071,0.0085,0.0036,31
r1wjxdu30,1992-06-01,0.9659,0.0122,0.0078,0.0105,0.0034,30
r1wjxdu30,1992-07-01,0.965,0.0123,0.0081,0.0106,0.0037,31
r1wjxdu30,1992-08-01,0.9632,0.0138,0.0079,0.0111,0.0038,31
r1wjxdu30,1992-09-01,0.9705,0.014,0.0055,0.007,0.0028,30
r1wjxdu30,1992-10-01,0.9707,0.0111,0.0061,0.0086,0.0033,31
r1wjxdu30,1992-11-01,0.967,0.0093,0.0075,0.0118,0.0043,30
r1wjxdu30,1992-12-01,0.9641,0.0086,0.0096,0.0128,0.0046,31
r1wjxdu30,1993-01-01,0.9618,0.0087,0.0112,0.0128,0.005,31
r1wjxdu30,1993-02-01,0.9524,0.0104,0.01,0.0172,0.0098,28
r1wjxdu30,1993-03-01,0.9629,0.0114,0.0089,0.0118,0.0049,31
r1wjxdu30,1993-04-01,0.9608,0.0106,0.0096,0.0125,0.0062,30
r1wjxdu30,1993-05-01,0.8611,0.0396,0.0093,0.0223,0.0689,31
r1wjxdu30,1993-06-01,0.9315,0.0176,0.0083,0.0187,0.0237,30
r1wjxdu30,1993-07-01,0.9561,0.0111,0.0071,0.0163,0.0091,31
r1wjxdu30,1993-08-01,0.9567,0.0127,0.0069,0.0139,0.0096,31
r1wjxdu30,1993-09-01,0.9618,0.013,0.0074,0.011,0.0066,30
r1wjxdu30,1993-10-01,0.9662,0.0132,0.008,0.0088,0.0037,31
r1wjxdu30,1993-11-01,0.965,0.0091,0.0097,0.0117,0.0039,30
r1wjxdu30,1993-12-01,0.9654,0.008,0.008,0.0117,0.0063,31
r1wjxdu30,1994-01-01,0.9682,0.0079,0.0072,0.0115,0.005,31
r1wjxdu30,1994-02-01,0.9715,0.0081,0.0065,0.0097,0.004,28
r1wjxdu30,1994-03-01,0.9692,0.0106,0.0073,0.0087,0.004,31
r1wjxdu30,1994-04-01,0.958,0.0146,0.0084,0.0103,0.0085,30
r1wjxdu30,1994-05-01,0.966,0.0103,0.0081,0.0103,0.0046,31
r1wjxdu30,1994-06-01,0.9605,0.012,0.009,0.0135,0.0048,30
r1wjxdu30,1994-07-01,0.9569,0.0117,0.0087,0.0166,0.0058,31
r1wjxdu30,1994-08-01,0.9609,0.0083,0.0063,0.0174,0.0068,31
r1wjxdu30,1994-09-01,0.9651,0.0066,0.0048,0.0167,0.0065,30
r1wjxdu30,1994-10-01,0.9655,0.0075,0.0053,0.0161,0.0055,31
r1wjxdu30,1994-11-01,0.9668,0.0083,0.0058,0.0137,0.0052,30
r1wjxdu30,1994-12-01,0.9682,0.009,0.0062,0.0113,0.005,31
r1wjxdu30,1995-01-01,0.9691,0.009,0.006,0.0086,0.0071,31
r1wjxdu30,1995-02-01,0.9682,0.0101,0.0067,0.0079,0.0069,28
r1wjxdu30,1995-03-01,0.9678,0.0109,0.0069,0.0082,0.0059,31
r1wjxdu30,1995-04-01,0.9687,0.0113,0.0063,0.008,0.0055,30
r1wjxdu30,1995-05-01,0.9713,0.0129,0.0061,0.006,0.0035,31
r1wjxdu30,1995-06-01,0.968,0.0135,0.0082,0.0067,0.0035,30
r1wjxdu30,1995-07-01,0.9657,0.0167,0.0081,0.0072,0.0031,31
r1wjxdu30,1995-08-01,0.9706,0.015,0.0059,0.0051,0.0032,31
r1wjxdu30,1995-09-01,0.9687,0.0113,0.0075,0.0079,0.0043,30
r1wjxdu30,1995-10-01,0.97,0.0091,0.0071,0.0094,0.0042,31
r1wjxdu30,1995-11-01,0.9706,0.0078,0.0067,0.0107,0.0041,30
r1wjxdu30,1995-12-01,0.9697,0.0084,0.0063,0.0113,0.0041,31
r1wjxdu30,1996-01-01,0.9692,0.0092,0.0057,0.01,0.0047,31
r1wjxdu30,1996-02-01,0.9688,0.0106,0.0066,0.009,0.0045,29
r1wjxdu30,1996-03-01,0.9692,0.0119,0.0058,0.0089,0.0042,31
r1wjxdu30,1996-04-01,0.9712,0.0108,0.0058,0.0082,0.0039,30
r1wjxdu30,1996-05-01,0.9673,0.012,0.0069,0.0092,0.0043,31
r1wjxdu30,1996-06-01,0.9608,0.014,0.0086,0.0118,0.0044,30
r1wjxdu30,1996-07-01,0.9561,0.0126,0.0099,0.0155,0.0056,31
r1wjxdu30,1996-08-01,0.9574,0.0119,0.0096,0.0153,0.0054,31
r1wjxdu30,1996-09-01,0.9599,0.0112,0.009,0.0147,0.0049,30
r1wjxdu30,1996-10-01,0.9623,0.0106,0.0084,0.014,0.0044,31
r1wjxdu30,1996-11-01,0.9648,0.01,0.0077,0.0133,0.0039,30
r1wjxdu30,1996-12-01,0.9666,0.0088,0.0069,0.0134,0.0039,31
r1wjxdu30,1997-01-01,0.9654,0.0093,0.0073,0.0135,0.0045,31
r1wjxdu30,1997-02-01,0.9708,0.0104,0.0057,0.0093,0.0036,28
r1wjxdu30,1997-03-01,0.9687,0.0125,0.006,0.0097,0.003,31
r1wjxdu30,1997-04-01,0.9681,0.0097,0.0073,0.011,0.0039,30
r1wjxdu30,1997-05-01,0.9682,0.0098,0.0082,0.0102,0.0034,31
r1wjxdu30,1997-06-01,0.9677,0.01,0.0088,0.0101,0.0032,30
r1wjxdu30,1997-07-01,0.9676,0.01,0.0078,0.0109,0.0033,31
r1wjxdu30,1997-08-01,0.9707,0.01,0.0066,0.0099,0.0027,31
r1wjxdu30,1997-09-01,0.9707,0.0092,0.0067,0.01,0.0032,30
r1wjxdu30,1997-10-01,0.9651,0.0073,0.0076,0.015,0.0046,31
r1wjxdu30,1997-11-01,0.9681,0.0052,0.0056,0.0159,0.0052,30
r1wjxdu30,1997-12-01,0.9675,0.0061,0.0059,0.0152,0.0051,31
r1wjxdu30,1998-01-01,0.9713,0.0068,0.0055,0.0115,0.0047,31
r1wjxdu30,1998-02-01,0.9712,0.0086,0.0057,0.0099,0.0046,28
r1wjxdu30,1998-03-01,0.9661,0.0093,0.0074,0.0117,0.0049,31
r1wjxdu30,1998-04-01,0.97,0.0101,0.0066,0.009,0.0042,30
r1wjxdu30,1998-05-01,0.9707,0.0124,0.007,0.0069,0.0027,31
r1wjxdu30,1998-06-01,0.9693,0.0107,0.0079,0.0086,0.0032,30
r1wjxdu30,1998-07-01,0.9674,0.0093,0.0084,0.0107,0.004,31
r1wjxdu30,1998-08-01,0.9674,0.0089,0.0084,0.0115,0.0036,31
r1wjxdu30,1998-09-01,0.9711,0.0077,0.0068,0.0107,0.0035,30
r1wjxdu30,1998-10-01,0.9713,0.0085,0.0063,0.0094,0.0041,31
r1wjxdu30,1998-11-01,0.9719,0.0082,0.0057,0.0095,0.0046,30
r1wjxdu30,1998-12-01,0.9677,0.0087,0.0081,0.0109,0.0044,31
